3.3000 	 1.001382e-02 	 4.620800e-03 	 5.393022e-03 
3.3100 	 1.001344e-02 	 4.647874e-03 	 5.365567e-03 
3.3200 	 1.001304e-02 	 4.674161e-03 	 5.338882e-03 
3.3300 	 1.001263e-02 	 4.699630e-03 	 5.313000e-03 
3.3400 	 1.001220e-02 	 4.724251e-03 	 5.287952e-03 
3.3500 	 1.001176e-02 	 4.747996e-03 	 5.263765e-03 
3.3600 	 1.001131e-02 	 4.770840e-03 	 5.240468e-03 
3.3700 	 1.001084e-02 	 4.792760e-03 	 5.218083e-03 
3.3800 	 1.001037e-02 	 4.813736e-03 	 5.196632e-03 
3.3900 	 1.000989e-02 	 4.833750e-03 	 5.176135e-03 
3.4000 	 1.000939e-02 	 4.852786e-03 	 5.156609e-03 
3.4100 	 1.000890e-02 	 4.870830e-03 	 5.138067e-03 
3.4200 	 1.000840e-02 	 4.887873e-03 	 5.120523e-03 
3.4300 	 1.000789e-02 	 4.903904e-03 	 5.103985e-03 
3.4400 	 1.000738e-02 	 4.918919e-03 	 5.088461e-03 
3.4500 	 1.000687e-02 	 4.932914e-03 	 5.073956e-03 
3.4600 	 1.000636e-02 	 4.945887e-03 	 5.060472e-03 
3.4700 	 1.000585e-02 	 4.957839e-03 	 5.048010e-03 
3.4800 	 1.000534e-02 	 4.968775e-03 	 5.036566e-03 
3.4900 	 1.000484e-02 	 4.978701e-03 	 5.026136e-03 
3.5000 	 1.000434e-02 	 4.987624e-03 	 5.016713e-03 
3.5100 	 1.000384e-02 	 4.995555e-03 	 5.008287e-03 
3.5200 	 1.000335e-02 	 5.002508e-03 	 5.000847e-03 
3.5300 	 1.000288e-02 	 5.008497e-03 	 4.994378e-03 
3.5400 	 1.000240e-02 	 5.013540e-03 	 4.988864e-03 
3.5500 	 1.000194e-02 	 5.017657e-03 	 4.984287e-03 
3.5600 	 1.000149e-02 	 5.020870e-03 	 4.980625e-03 
3.5700 	 1.000106e-02 	 5.023202e-03 	 4.977855e-03 
3.5800 	 1.000063e-02 	 5.024680e-03 	 4.975954e-03 
3.5900 	 1.000022e-02 	 5.025331e-03 	 4.974893e-03 
3.6000 	 9.999830e-03 	 5.025186e-03 	 4.974644e-03 
3.6100 	 9.999451e-03 	 5.024275e-03 	 4.975176e-03 
3.6200 	 9.999090e-03 	 5.022633e-03 	 4.976457e-03 
3.6300 	 9.998746e-03 	 5.020294e-03 	 4.978452e-03 
3.6400 	 9.998421e-03 	 5.017297e-03 	 4.981125e-03 
3.6500 	 9.998116e-03 	 5.013678e-03 	 4.984438e-03 
3.6600 	 9.997830e-03 	 5.009479e-03 	 4.988352e-03 
3.6700 	 9.997566e-03 	 5.004740e-03 	 4.992826e-03 
3.6800 	 9.997323e-03 	 4.999504e-03 	 4.997819e-03 
3.6900 	 9.997102e-03 	 4.993816e-03 	 5.003286e-03 
3.7000 	 9.996904e-03 	 4.987721e-03 	 5.009184e-03 
3.7100 	 9.996729e-03 	 4.981264e-03 	 5.015466e-03 
3.7200 	 9.996578e-03 	 4.974493e-03 	 5.022085e-03 
3.7300 	 9.996451e-03 	 4.967456e-03 	 5.028995e-03 
3.7400 	 9.996349e-03 	 4.960203e-03 	 5.036147e-03 
3.7500 	 9.996272e-03 	 4.952782e-03 	 5.043490e-03 
3.7600 	 9.996220e-03 	 4.945244e-03 	 5.050976e-03 
3.7700 	 9.996193e-03 	 4.937640e-03 	 5.058553e-03 
3.7800 	 9.996192e-03 	 4.930020e-03 	 5.066171e-03 
3.7900 	 9.996216e-03 	 4.922437e-03 	 5.073779e-03 
3.8000 	 9.996267e-03 	 4.914942e-03 	 5.081324e-03 
3.8100 	 9.996343e-03 	 4.907587e-03 	 5.088756e-03 
3.8200 	 9.996445e-03 	 4.900423e-03 	 5.096022e-03 
3.8300 	 9.996573e-03 	 4.893502e-03 	 5.103071e-03 
3.8400 	 9.996727e-03 	 4.886876e-03 	 5.109851e-03 
3.8500 	 9.996906e-03 	 4.880596e-03 	 5.116310e-03 
3.8600 	 9.997111e-03 	 4.874712e-03 	 5.122399e-03 
3.8700 	 9.997340e-03 	 4.869275e-03 	 5.128065e-03 
